service_id,date,exception_type
Special#19,20200325,1
Special#19,20200331,1
Special#19,20200401,1
Special#19,20200421,1
Special#19,20200422,1
Special#19,20200428,1
Special#19,20200429,1
Special#19,20200505,1
Special#19,20200506,1
Special#19,20200512,1
Special#19,20200513,1
Special#19,20200519,1
Special#19,20200520,1
Special#19,20200526,1
Special#19,20200527,1
Special#19,20200616,1
Special#19,20200617,1
Special#19,20200623,1
Special#19,20200624,1
Special#19,20200630,1
Special#19,20200701,1
Special#19,20200707,1
Special#19,20200708,1
Special#19,20200714,1
Special#19,20200715,1
Special#19,20200721,1
Special#19,20200722,1
Special#20,20200206,1
Special#20,20200213,1
Special#20,20200220,1
Special#20,20200305,1
Special#20,20200312,1
Special#20,20200319,1
Special#20,20200326,1
Special#20,20200402,1
Special#20,20200423,1
Special#20,20200430,1
Special#20,20200507,1
Special#20,20200514,1
Special#20,20200528,1
Special#20,20200618,1
Special#20,20200625,1
Special#20,20200702,1
Special#20,20200709,1
Special#20,20200716,1
Special#20,20200723,1
Special#21,20200201,1
Special#21,20200208,1
Special#21,20200215,1
Special#21,20200222,1
Special#21,20200224,1
Special#21,20200225,1
Special#21,20200226,1
Special#21,20200227,1
Special#21,20200228,1
Special#21,20200229,1
Special#21,20200307,1
Special#21,20200314,1
Special#21,20200321,1
Special#21,20200328,1
Special#21,20200404,1
Special#21,20200406,1
Special#21,20200407,1
Special#21,20200408,1
Special#21,20200409,1
Special#21,20200411,1
Special#21,20200414,1
Special#21,20200415,1
Special#21,20200416,1
Special#21,20200417,1
Special#21,20200418,1
Special#21,20200420,1
Special#21,20200421,1
Special#21,20200422,1
Special#21,20200423,1
Special#21,20200424,1
Special#21,20200425,1
Special#21,20200502,1
Special#21,20200509,1
Special#21,20200516,1
Special#21,20200523,1
Special#21,20200530,1
Special#21,20200602,1
Special#21,20200603,1
Special#21,20200604,1
Special#21,20200605,1
Special#21,20200606,1
Special#21,20200608,1
Special#21,20200609,1
Special#21,20200610,1
Special#21,20200612,1
Special#21,20200613,1
Special#21,20200620,1
Special#21,20200627,1
Special#21,20200704,1
Special#21,20200711,1
Special#21,20200718,1
Special#21,20200725,1
Special#21,20200727,1
Special#21,20200728,1
Special#21,20200729,1
Special#21,20200730,1
Special#21,20200731,1
Special#21,20200801,1
Special#21,20200803,1
Special#21,20200804,1
Special#21,20200805,1
Special#21,20200806,1
Special#21,20200807,1
Special#21,20200808,1
Special#21,20200810,1
Special#21,20200811,1
Special#21,20200812,1
Special#21,20200813,1
Special#21,20200814,1
Special#21,20200817,1
Special#21,20200818,1
Special#21,20200819,1
Special#21,20200820,1
Special#21,20200821,1
Special#21,20200822,1
Special#21,20200824,1
Special#21,20200825,1
Special#21,20200826,1
Special#21,20200827,1
Special#21,20200828,1
Special#21,20200829,1
Special#21,20200831,1
Special#21,20200901,1
Special#21,20200902,1
Special#21,20200903,1
Special#21,20200904,1
Special#21,20200905,1
Special#21,20200907,1
Special#22,20200201,1
Special#22,20200208,1
Special#22,20200215,1
Special#22,20200222,1
Special#22,20200229,1
Special#22,20200307,1
Special#22,20200314,1
Special#22,20200321,1
Special#22,20200328,1
Special#22,20200404,1
Special#22,20200411,1
Special#22,20200418,1
Special#22,20200425,1
Special#22,20200502,1
Special#22,20200509,1
Special#22,20200516,1
Special#22,20200523,1
Special#22,20200530,1
Special#22,20200606,1
Special#22,20200613,1
Special#22,20200620,1
Special#22,20200627,1
Special#22,20200704,1
Special#22,20200711,1
Special#22,20200718,1
Special#22,20200725,1
Special#22,20200801,1
Special#22,20200808,1
Special#22,20200822,1
Special#22,20200829,1
Special#22,20200905,1
Special#23,20200602,1
Special#23,20200603,1
Special#23,20200604,1
Special#23,20200605,1
Special#23,20200608,1
Special#23,20200609,1
Special#23,20200610,1
Special#23,20200612,1
Special#23,20200615,1
Special#23,20200616,1
Special#23,20200617,1
Special#23,20200618,1
Special#23,20200619,1
Special#23,20200622,1
Special#23,20200623,1
Special#23,20200624,1
Special#23,20200625,1
Special#23,20200626,1
Special#23,20200629,1
Special#23,20200630,1
Special#23,20200701,1
Special#23,20200702,1
Special#23,20200703,1
Special#23,20200706,1
Special#23,20200707,1
Special#23,20200708,1
Special#23,20200709,1
Special#23,20200710,1
Special#23,20200713,1
Special#23,20200714,1
Special#23,20200715,1
Special#23,20200716,1
Special#23,20200717,1
Special#23,20200720,1
Special#23,20200721,1
Special#23,20200722,1
Special#23,20200723,1
Special#23,20200724,1
Special#23,20200727,1
Special#23,20200728,1
Special#23,20200729,1
Special#23,20200730,1
Special#23,20200731,1
Special#23,20200803,1
Special#23,20200804,1
Special#23,20200805,1
Special#23,20200806,1
Special#23,20200807,1
Special#23,20200810,1
Special#23,20200811,1
Special#23,20200812,1
Special#23,20200813,1
Special#23,20200814,1
Special#23,20200817,1
Special#23,20200818,1
Special#23,20200819,1
Special#23,20200820,1
Special#23,20200821,1
Special#23,20200824,1
Special#23,20200825,1
Special#23,20200826,1
Special#23,20200827,1
Special#23,20200828,1
Special#23,20200831,1
Special#23,20200901,1
Special#23,20200902,1
Special#23,20200903,1
Special#23,20200904,1
Special#23,20200907,1
Special#24,20200602,1
Special#24,20200603,1
Special#24,20200604,1
Special#24,20200605,1
Special#24,20200606,1
Special#24,20200608,1
Special#24,20200609,1
Special#24,20200610,1
Special#24,20200612,1
Special#24,20200613,1
Special#24,20200615,1
Special#24,20200616,1
Special#24,20200617,1
Special#24,20200618,1
Special#24,20200619,1
Special#24,20200620,1
Special#24,20200622,1
Special#24,20200623,1
Special#24,20200624,1
Special#24,20200625,1
Special#24,20200626,1
Special#24,20200627,1
Special#24,20200629,1
Special#24,20200630,1
Special#24,20200701,1
Special#24,20200702,1
Special#24,20200703,1
Special#24,20200704,1
Special#24,20200706,1
Special#24,20200707,1
Special#24,20200708,1
Special#24,20200709,1
Special#24,20200710,1
Special#24,20200711,1
Special#24,20200713,1
Special#24,20200714,1
Special#24,20200715,1
Special#24,20200716,1
Special#24,20200717,1
Special#24,20200718,1
Special#24,20200720,1
Special#24,20200721,1
Special#24,20200722,1
Special#24,20200723,1
Special#24,20200724,1
Special#24,20200725,1
Special#24,20200727,1
Special#24,20200728,1
Special#24,20200729,1
Special#24,20200730,1
Special#24,20200731,1
Special#24,20200801,1
Special#24,20200803,1
Special#24,20200804,1
Special#24,20200805,1
Special#24,20200806,1
Special#24,20200807,1
Special#24,20200808,1
Special#24,20200810,1
Special#24,20200811,1
Special#24,20200812,1
Special#24,20200813,1
Special#24,20200814,1
Special#24,20200817,1
Special#24,20200818,1
Special#24,20200819,1
Special#24,20200820,1
Special#24,20200821,1
Special#24,20200822,1
Special#24,20200824,1
Special#24,20200825,1
Special#24,20200826,1
Special#24,20200827,1
Special#24,20200828,1
Special#24,20200829,1
Special#24,20200831,1
Special#24,20200901,1
Special#24,20200902,1
Special#24,20200903,1
Special#24,20200904,1
Special#24,20200905,1
Special#24,20200907,1
Special#25,20200606,1
Special#25,20200613,1
Special#25,20200620,1
Special#25,20200627,1
Special#25,20200704,1
Special#25,20200711,1
Special#25,20200718,1
Special#25,20200725,1
Special#25,20200801,1
Special#25,20200808,1
Special#25,20200822,1
Special#25,20200829,1
Special#25,20200905,1
Special#26,20200615,1
Special#26,20200616,1
Special#26,20200617,1
Special#26,20200618,1
Special#26,20200619,1
Special#26,20200622,1
Special#26,20200623,1
Special#26,20200624,1
Special#26,20200625,1
Special#26,20200626,1
Special#26,20200629,1
Special#26,20200630,1
Special#26,20200701,1
Special#26,20200702,1
Special#26,20200703,1
Special#26,20200706,1
Special#26,20200707,1
Special#26,20200708,1
Special#26,20200709,1
Special#26,20200710,1
Special#26,20200713,1
Special#26,20200714,1
Special#26,20200715,1
Special#26,20200716,1
Special#26,20200717,1
Special#26,20200720,1
Special#26,20200721,1
Special#26,20200722,1
Special#26,20200723,1
Special#26,20200724,1
Special#27,20200602,1
Special#27,20200603,1
Special#27,20200604,1
Special#27,20200605,1
Special#27,20200608,1
Special#27,20200609,1
Special#27,20200610,1
Special#27,20200612,1
Special#27,20200727,1
Special#27,20200728,1
Special#27,20200729,1
Special#27,20200730,1
Special#27,20200731,1
Special#27,20200803,1
Special#27,20200804,1
Special#27,20200805,1
Special#27,20200806,1
Special#27,20200807,1
Special#27,20200810,1
Special#27,20200811,1
Special#27,20200812,1
Special#27,20200813,1
Special#27,20200814,1
Special#27,20200817,1
Special#27,20200818,1
Special#27,20200819,1
Special#27,20200820,1
Special#27,20200821,1
Special#27,20200824,1
Special#27,20200825,1
Special#27,20200826,1
Special#27,20200827,1
Special#27,20200828,1
Special#27,20200831,1
Special#27,20200901,1
Special#27,20200902,1
Special#27,20200903,1
Special#27,20200904,1
Special#27,20200907,1
Special#28,20200606,1
Special#28,20200613,1
Special#28,20200615,1
Special#28,20200616,1
Special#28,20200617,1
Special#28,20200618,1
Special#28,20200619,1
Special#28,20200620,1
Special#28,20200622,1
Special#28,20200623,1
Special#28,20200624,1
Special#28,20200625,1
Special#28,20200626,1
Special#28,20200627,1
Special#28,20200629,1
Special#28,20200630,1
Special#28,20200701,1
Special#28,20200702,1
Special#28,20200703,1
Special#28,20200704,1
Special#28,20200706,1
Special#28,20200707,1
Special#28,20200708,1
Special#28,20200709,1
Special#28,20200710,1
Special#28,20200711,1
Special#28,20200713,1
Special#28,20200714,1
Special#28,20200715,1
Special#28,20200716,1
Special#28,20200717,1
Special#28,20200718,1
Special#28,20200720,1
Special#28,20200721,1
Special#28,20200722,1
Special#28,20200723,1
Special#28,20200724,1
Special#28,20200725,1
Special#28,20200801,1
Special#28,20200808,1
Special#28,20200822,1
Special#28,20200829,1
Special#28,20200905,1
Special#29,20200601,1
Special#29,20200607,1
Special#29,20200611,1
Special#29,20200614,1
Special#29,20200621,1
Special#29,20200628,1
Special#29,20200705,1
Special#29,20200712,1
Special#29,20200719,1
Special#29,20200726,1
Special#29,20200802,1
Special#29,20200809,1
Special#29,20200815,1
Special#29,20200816,1
Special#29,20200823,1
Special#29,20200830,1
Special#29,20200906,1
Special#30,20200605,1
Special#30,20200606,1
Special#30,20200612,1
Special#30,20200613,1
Special#30,20200619,1
Special#30,20200620,1
Special#30,20200626,1
Special#30,20200627,1
Special#30,20200703,1
Special#30,20200704,1
Special#30,20200710,1
Special#30,20200711,1
Special#30,20200717,1
Special#30,20200718,1
Special#30,20200724,1
Special#30,20200725,1
Special#30,20200731,1
Special#30,20200801,1
Special#30,20200807,1
Special#30,20200808,1
Special#30,20200814,1
Special#30,20200821,1
Special#30,20200822,1
Special#30,20200828,1
Special#30,20200829,1
Special#30,20200904,1
Special#30,20200905,1
Special#31,20200201,1
Special#31,20200203,1
Special#31,20200204,1
Special#31,20200205,1
Special#31,20200206,1
Special#31,20200207,1
Special#31,20200208,1
Special#31,20200210,1
Special#31,20200211,1
Special#31,20200212,1
Special#31,20200213,1
Special#31,20200214,1
Special#31,20200215,1
Special#31,20200217,1
Special#31,20200218,1
Special#31,20200219,1
Special#31,20200220,1
Special#31,20200221,1
Special#31,20200222,1
Special#31,20200224,1
Special#31,20200225,1
Special#31,20200226,1
Special#31,20200227,1
Special#31,20200228,1
Special#31,20200229,1
Special#31,20200302,1
Special#31,20200303,1
Special#31,20200304,1
Special#31,20200305,1
Special#31,20200306,1
Special#31,20200307,1
Special#31,20200309,1
Special#31,20200310,1
Special#31,20200311,1
Special#31,20200312,1
Special#31,20200313,1
Special#31,20200314,1
Special#31,20200316,1
Special#31,20200317,1
Special#31,20200318,1
Special#31,20200319,1
Special#31,20200320,1
Special#31,20200321,1
Special#31,20200323,1
Special#31,20200324,1
Special#31,20200325,1
Special#31,20200326,1
Special#31,20200327,1
Special#31,20200328,1
Special#31,20200330,1
Special#31,20200331,1
Special#31,20200401,1
Special#31,20200402,1
Special#31,20200403,1
Special#31,20200404,1
Special#31,20200406,1
Special#31,20200407,1
Special#31,20200408,1
Special#31,20200409,1
Special#31,20200411,1
Special#31,20200414,1
Special#31,20200415,1
Special#31,20200416,1
Special#31,20200417,1
Special#31,20200418,1
Special#31,20200420,1
Special#31,20200421,1
Special#31,20200422,1
Special#31,20200423,1
Special#31,20200424,1
Special#31,20200425,1
Special#31,20200427,1
Special#31,20200428,1
Special#31,20200429,1
Special#31,20200430,1
Special#31,20200502,1
Special#31,20200504,1
Special#31,20200505,1
Special#31,20200506,1
Special#31,20200507,1
Special#31,20200508,1
Special#31,20200509,1
Special#31,20200511,1
Special#31,20200512,1
Special#31,20200513,1
Special#31,20200514,1
Special#31,20200515,1
Special#31,20200516,1
Special#31,20200518,1
Special#31,20200519,1
Special#31,20200520,1
Special#31,20200522,1
Special#31,20200523,1
Special#31,20200525,1
Special#31,20200526,1
Special#31,20200527,1
Special#31,20200528,1
Special#31,20200529,1
Special#31,20200530,1
Special#31,20200602,1
Special#31,20200603,1
Special#31,20200604,1
Special#31,20200605,1
Special#31,20200606,1
Special#31,20200608,1
Special#31,20200609,1
Special#31,20200610,1
Special#31,20200612,1
Special#31,20200613,1
Special#31,20200615,1
Special#31,20200616,1
Special#31,20200617,1
Special#31,20200618,1
Special#31,20200619,1
Special#31,20200620,1
Special#31,20200622,1
Special#31,20200623,1
Special#31,20200624,1
Special#31,20200625,1
Special#31,20200626,1
Special#31,20200627,1
Special#31,20200629,1
Special#31,20200630,1
Special#31,20200701,1
Special#31,20200702,1
Special#31,20200703,1
Special#31,20200704,1
Special#31,20200706,1
Special#31,20200707,1
Special#31,20200708,1
Special#31,20200709,1
Special#31,20200710,1
Special#31,20200711,1
Special#31,20200713,1
Special#31,20200714,1
Special#31,20200715,1
Special#31,20200716,1
Special#31,20200717,1
Special#31,20200718,1
Special#31,20200720,1
Special#31,20200721,1
Special#31,20200722,1
Special#31,20200723,1
Special#31,20200724,1
Special#31,20200725,1
Special#31,20200727,1
Special#31,20200728,1
Special#31,20200729,1
Special#31,20200730,1
Special#31,20200731,1
Special#31,20200801,1
Special#31,20200803,1
Special#31,20200804,1
Special#31,20200805,1
Special#31,20200806,1
Special#31,20200807,1
Special#31,20200808,1
Special#31,20200810,1
Special#31,20200811,1
Special#31,20200812,1
Special#31,20200813,1
Special#31,20200814,1
Special#31,20200817,1
Special#31,20200818,1
Special#31,20200819,1
Special#31,20200820,1
Special#31,20200821,1
Special#31,20200822,1
Special#31,20200824,1
Special#31,20200825,1
Special#31,20200826,1
Special#31,20200827,1
Special#31,20200828,1
Special#31,20200829,1
Special#31,20200831,1
Special#31,20200901,1
Special#31,20200902,1
Special#31,20200903,1
Special#31,20200904,1
Special#31,20200905,1
Special#31,20200907,1
Special#32,20200201,1
Special#32,20200202,1
Special#32,20200208,1
Special#32,20200209,1
Special#32,20200215,1
Special#32,20200216,1
Special#32,20200222,1
Special#32,20200223,1
Special#32,20200224,1
Special#32,20200225,1
Special#32,20200226,1
Special#32,20200227,1
Special#32,20200228,1
Special#32,20200229,1
Special#32,20200301,1
Special#32,20200307,1
Special#32,20200308,1
Special#32,20200314,1
Special#32,20200315,1
Special#32,20200321,1
Special#32,20200322,1
Special#32,20200328,1
Special#32,20200329,1
Special#32,20200404,1
Special#32,20200405,1
Special#32,20200406,1
Special#32,20200407,1
Special#32,20200408,1
Special#32,20200409,1
Special#32,20200410,1
Special#32,20200411,1
Special#32,20200412,1
Special#32,20200413,1
Special#32,20200414,1
Special#32,20200415,1
Special#32,20200416,1
Special#32,20200417,1
Special#32,20200418,1
Special#32,20200419,1
Special#32,20200420,1
Special#32,20200421,1
Special#32,20200422,1
Special#32,20200423,1
Special#32,20200424,1
Special#32,20200425,1
Special#32,20200426,1
Special#32,20200501,1
Special#32,20200502,1
Special#32,20200503,1
Special#32,20200509,1
Special#32,20200510,1
Special#32,20200516,1
Special#32,20200517,1
Special#32,20200521,1
Special#32,20200523,1
Special#32,20200524,1
Special#32,20200530,1
Special#32,20200531,1
Special#32,20200601,1
Special#32,20200602,1
Special#32,20200603,1
Special#32,20200604,1
Special#32,20200605,1
Special#32,20200606,1
Special#32,20200607,1
Special#32,20200608,1
Special#32,20200609,1
Special#32,20200610,1
Special#32,20200611,1
Special#32,20200612,1
Special#32,20200613,1
Special#32,20200614,1
Special#32,20200620,1
Special#32,20200621,1
Special#32,20200627,1
Special#32,20200628,1
Special#32,20200704,1
Special#32,20200705,1
Special#32,20200711,1
Special#32,20200712,1
Special#32,20200718,1
Special#32,20200719,1
Special#32,20200725,1
Special#32,20200726,1
Special#32,20200727,1
Special#32,20200728,1
Special#32,20200729,1
Special#32,20200730,1
Special#32,20200731,1
Special#32,20200801,1
Special#32,20200802,1
Special#32,20200803,1
Special#32,20200804,1
Special#32,20200805,1
Special#32,20200806,1
Special#32,20200807,1
Special#32,20200808,1
Special#32,20200809,1
Special#32,20200810,1
Special#32,20200811,1
Special#32,20200812,1
Special#32,20200813,1
Special#32,20200814,1
Special#32,20200815,1
Special#32,20200816,1
Special#32,20200817,1
Special#32,20200818,1
Special#32,20200819,1
Special#32,20200820,1
Special#32,20200821,1
Special#32,20200822,1
Special#32,20200823,1
Special#32,20200824,1
Special#32,20200825,1
Special#32,20200826,1
Special#32,20200827,1
Special#32,20200828,1
Special#32,20200829,1
Special#32,20200830,1
Special#32,20200831,1
Special#32,20200901,1
Special#32,20200902,1
Special#32,20200903,1
Special#32,20200904,1
Special#32,20200905,1
Special#32,20200906,1
Special#32,20200907,1
Special#33,20200202,1
Special#33,20200209,1
Special#33,20200216,1
Special#33,20200223,1
Special#33,20200301,1
Special#33,20200308,1
Special#33,20200315,1
Special#33,20200322,1
Special#33,20200329,1
